video-file,kind,engine,identity-source,identity-target,recording-source,recording-target,audio-config,gen-config,gesture-type,script-type
hellomeme-9126-9134-speechify.mp4,avatar,hellomeme,319,319,9126,9134,real,,no-gesture,scripted-short
hellomeme-9121-9117-playht.mp4,avatar,hellomeme,319,319,9121,9117,real,,no-gesture,scripted-short
hellomeme-9142-9123-speechify.mp4,avatar,hellomeme,319,319,9142,9123,real,,no-gesture,unscripted
facefusion-10668-9115.mp4,face-swap,facefusion,318,319,10668,9115,real,inswapper_128_fp16_768768,no-gesture,scripted-long
facefusion-10687-9128.mp4,face-swap,facefusion,318,319,10687,9128,real,simswap_256_768768,no-gesture,scripted-short
facefusion-10699-9126.mp4,face-swap,facefusion,318,319,10699,9126,real,inswapper_128_fp16_768768,no-gesture,scripted-short
diff2lip-14033-14048-speechify.mp4,lip-sync,diff2lip,465,465,14033,14048,speechify,,no-gesture,scripted-short
diff2lip-14062-14056-elevenlabs.mp4,lip-sync,diff2lip,465,465,14062,14056,elevenlabs,,no-gesture,scripted-short
diff2lip-14049-14050-speechify.mp4,lip-sync,diff2lip,465,465,14049,14050,speechify,,no-gesture,unscripted
latentsync-14039-14059-speechify.mp4,lip-sync,latentsync,465,465,14039,14059,speechify,,no-gesture,scripted-short
latentsync-14049-14050-real.mp4,lip-sync,latentsync,465,465,14049,14050,real,,no-gesture,unscripted
memo-14049-14058-real.mp4,avatar,memo,465,465,14049,14058,real,,no-gesture,unscripted
memo-14062-14040-playht.mp4,avatar,memo,465,465,14062,14040,playht,,no-gesture,scripted-short
memo-14059-14064-playht.mp4,avatar,memo,465,465,14059,14064,playht,,no-gesture,scripted-short
hellomeme-14032-14059-playht.mp4,avatar,hellomeme,465,465,14032,14059,real,,no-gesture,scripted-short
hellomeme-14049-14050-speechify.mp4,avatar,hellomeme,465,465,14049,14050,real,,no-gesture,unscripted
facefusion-13743-14031.mp4,face-swap,facefusion,464,465,13743,14031,real,simswap_256_768768,no-gesture,scripted-short
facefusion-13753-14045.mp4,face-swap,facefusion,464,465,13753,14045,real,simswap_256_768768,no-gesture,unscripted
facefusion-13748-14047.mp4,face-swap,facefusion,464,465,13748,14047,real,simswap_256_768768,no-gesture,scripted-long
facefusion-13732-14039.mp4,face-swap,facefusion,464,465,13732,14039,real,inswapper_128_fp16_768768,no-gesture,scripted-short
diff2lip-9027-9021-elevenlabs.mp4,lip-sync,diff2lip,317,317,9027,9021,elevenlabs,,no-gesture,unscripted
diff2lip-9011-9033-real.mp4,lip-sync,diff2lip,317,317,9011,9033,real,,no-gesture,scripted-short
diff2lip-9022-9028-playht.mp4,lip-sync,diff2lip,317,317,9022,9028,playht,,no-gesture,scripted-short
latentsync-9021-9044-elevenlabs.mp4,lip-sync,latentsync,317,317,9021,9044,elevenlabs,,no-gesture,unscripted
latentsync-9036-9032-elevenlabs.mp4,lip-sync,latentsync,317,317,9036,9032,elevenlabs,,no-gesture,scripted-short
latentsync-9015-9035-real.mp4,lip-sync,latentsync,317,317,9015,9035,real,,no-gesture,scripted-short
hellomeme-9027-9021-real.mp4,avatar,hellomeme,317,317,9027,9021,real,,no-gesture,unscripted
diff2lip-15295-15303-speechify.mp4,lip-sync,diff2lip,278,278,15295,15303,speechify,,no-gesture,unscripted
diff2lip-15290-15305-elevenlabs.mp4,lip-sync,diff2lip,278,278,15290,15305,elevenlabs,,no-gesture,scripted-short
diff2lip-15288-15296-real.mp4,lip-sync,diff2lip,278,278,15288,15296,real,,laugh,no-speech
latentsync-15303-15313-speechify.mp4,lip-sync,latentsync,278,278,15303,15313,speechify,,no-gesture,unscripted
memo-15303-15313-speechify.mp4,avatar,memo,278,278,15303,15313,speechify,,no-gesture,unscripted
memo-15294-15320-elevenlabs.mp4,avatar,memo,278,278,15294,15320,elevenlabs,,no-gesture,scripted-short
memo-15314-15289-real.mp4,avatar,memo,278,278,15314,15289,real,,no-gesture,scripted-short
hellomeme-15315-15290-elevenlabs.mp4,avatar,hellomeme,278,278,15315,15290,real,,no-gesture,scripted-short
hellomeme-15310-15309-playht.mp4,avatar,hellomeme,278,278,15310,15309,real,,no-gesture,scripted-short
hellomeme-15317-15303-elevenlabs.mp4,avatar,hellomeme,278,278,15317,15303,real,,no-gesture,unscripted
facefusion-14813-15319.mp4,face-swap,facefusion,309,278,14813,15319,real,inswapper_128_fp16_768768,no-gesture,scripted-long
facefusion-14832-15305.mp4,face-swap,facefusion,309,278,14832,15305,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-14825-15313.mp4,face-swap,facefusion,309,278,14825,15313,real,simswap_256_768768,no-gesture,unscripted
facefusion-14827-15312.mp4,face-swap,facefusion,309,278,14827,15312,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
diff2lip-9227-9229-playht.mp4,lip-sync,diff2lip,225,225,9227,9229,playht,,no-gesture,unscripted
diff2lip-9243-9245-elevenlabs.mp4,lip-sync,diff2lip,225,225,9243,9245,elevenlabs,,no-gesture,scripted-short
diff2lip-9219-9233-real.mp4,lip-sync,diff2lip,225,225,9219,9233,real,,no-gesture,scripted-long
diff2lip-9220-9240-real.mp4,lip-sync,diff2lip,225,225,9220,9240,real,,no-gesture,scripted-short
latentsync-9227-9225-real.mp4,lip-sync,latentsync,225,225,9227,9225,real,,no-gesture,unscripted
latentsync-9223-9245-speechify.mp4,lip-sync,latentsync,225,225,9223,9245,speechify,,no-gesture,scripted-short
latentsync-9228-9237-real.mp4,lip-sync,latentsync,225,225,9228,9237,real,,no-gesture,scripted-short
memo-9228-9224-elevenlabs.mp4,avatar,memo,225,225,9228,9224,elevenlabs,,no-gesture,scripted-short
memo-9227-9238-playht.mp4,avatar,memo,225,225,9227,9238,playht,,no-gesture,unscripted
memo-9231-9215-real.mp4,avatar,memo,225,225,9231,9215,real,,no-gesture,scripted-short
hellomeme-9220-9224-playht.mp4,avatar,hellomeme,225,225,9220,9224,real,,no-gesture,scripted-short
hellomeme-9227-9238-speechify.mp4,avatar,hellomeme,225,225,9227,9238,real,,no-gesture,unscripted
facefusion-8516-9230.mp4,face-swap,facefusion,411,225,8516,9230,real,simswap_256_768768,no-gesture,scripted-short
facefusion-8531-9225.mp4,face-swap,facefusion,411,225,8531,9225,real,simswap_256_768768,no-gesture,unscripted
facefusion-8514-9216.mp4,face-swap,facefusion,411,225,8514,9216,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-8522-9233.mp4,face-swap,facefusion,411,225,8522,9233,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
diff2lip-8712-8717-elevenlabs.mp4,lip-sync,diff2lip,457,457,8712,8717,elevenlabs,,no-gesture,unscripted
diff2lip-8737-8727-speechify.mp4,lip-sync,diff2lip,457,457,8737,8727,speechify,,no-gesture,scripted-short
diff2lip-8739-8713-real.mp4,lip-sync,diff2lip,457,457,8739,8713,real,,no-gesture,scripted-short
latentsync-8726-8725-elevenlabs.mp4,lip-sync,latentsync,457,457,8726,8725,elevenlabs,,no-gesture,scripted-short
latentsync-8734-8719-elevenlabs.mp4,lip-sync,latentsync,457,457,8734,8719,elevenlabs,,no-gesture,scripted-short
latentsync-8723-8717-playht.mp4,lip-sync,latentsync,457,457,8723,8717,playht,,no-gesture,unscripted
memo-8723-8717-speechify.mp4,avatar,memo,457,457,8723,8717,speechify,,no-gesture,unscripted
memo-8726-8716-real.mp4,avatar,memo,457,457,8726,8716,real,,no-gesture,scripted-short
hellomeme-8731-8727-playht.mp4,avatar,hellomeme,457,457,8731,8727,real,,no-gesture,scripted-short
hellomeme-8709-8732-playht.mp4,avatar,hellomeme,457,457,8709,8732,real,,no-gesture,scripted-short
hellomeme-8723-8717-speechify.mp4,avatar,hellomeme,457,457,8723,8717,real,,no-gesture,unscripted
facefusion-14419-8723.mp4,face-swap,facefusion,327,457,14419,8723,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,unscripted
facefusion-14408-8724.mp4,face-swap,facefusion,327,457,14408,8724,real,simswap_256_768768,no-gesture,scripted-short
facefusion-14425-8728.mp4,face-swap,facefusion,327,457,14425,8728,real,simswap_256_768768,no-gesture,scripted-short
diff2lip-12575-12568-speechify.mp4,lip-sync,diff2lip,396,396,12575,12568,speechify,,no-gesture,scripted-short
diff2lip-12561-12560-playht.mp4,lip-sync,diff2lip,396,396,12561,12560,playht,,no-gesture,unscripted
diff2lip-12564-12558-elevenlabs.mp4,lip-sync,diff2lip,396,396,12564,12558,elevenlabs,,no-gesture,scripted-short
latentsync-12549-12560-elevenlabs.mp4,lip-sync,latentsync,396,396,12549,12560,elevenlabs,,no-gesture,unscripted
latentsync-12566-12565-real.mp4,lip-sync,latentsync,396,396,12566,12565,real,,no-gesture,scripted-long
latentsync-12550-12575-real.mp4,lip-sync,latentsync,396,396,12550,12575,real,,no-gesture,scripted-short
memo-12561-12549-playht.mp4,avatar,memo,396,396,12561,12549,playht,,no-gesture,unscripted
memo-12546-12558-playht.mp4,avatar,memo,396,396,12546,12558,playht,,no-gesture,scripted-short
hellomeme-12568-12559-elevenlabs.mp4,avatar,hellomeme,396,396,12568,12559,real,,no-gesture,scripted-short
hellomeme-12564-12558-playht.mp4,avatar,hellomeme,396,396,12564,12558,real,,no-gesture,scripted-short
hellomeme-12566-12565-real.mp4,avatar,hellomeme,396,396,12566,12565,real,,no-gesture,scripted-long
facefusion-14943-12546.mp4,face-swap,facefusion,326,396,14943,12546,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-14935-12573.mp4,face-swap,facefusion,326,396,14935,12573,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-14916-12561.mp4,face-swap,facefusion,326,396,14916,12561,real,inswapper_128_fp16_codeformer_512512,no-gesture,unscripted
diff2lip-15183-15159-real.mp4,lip-sync,diff2lip,428,428,15183,15159,real,,no-gesture,scripted-long
diff2lip-15157-15168-real.mp4,lip-sync,diff2lip,428,428,15157,15168,real,,no-gesture,scripted-short
diff2lip-15160-15164-speechify.mp4,lip-sync,diff2lip,428,428,15160,15164,speechify,,no-gesture,scripted-short
diff2lip-15162-15163-elevenlabs.mp4,lip-sync,diff2lip,428,428,15162,15163,elevenlabs,,no-gesture,unscripted
latentsync-15161-15166-playht.mp4,lip-sync,latentsync,428,428,15161,15166,playht,,no-gesture,scripted-short
latentsync-15172-15169-playht.mp4,lip-sync,latentsync,428,428,15172,15169,playht,,no-gesture,scripted-short
memo-15163-15176-elevenlabs.mp4,avatar,memo,428,428,15163,15176,elevenlabs,,no-gesture,unscripted
memo-15152-15173-playht.mp4,avatar,memo,428,428,15152,15173,playht,,no-gesture,scripted-short
memo-15167-15161-speechify.mp4,avatar,memo,428,428,15167,15161,speechify,,no-gesture,scripted-short
memo-15183-15159-real.mp4,avatar,memo,428,428,15183,15159,real,,no-gesture,scripted-long
hellomeme-15162-15163-speechify.mp4,avatar,hellomeme,428,428,15162,15163,real,,no-gesture,unscripted
hellomeme-15183-15159-real.mp4,avatar,hellomeme,428,428,15183,15159,real,,no-gesture,scripted-long
hellomeme-15165-15164-elevenlabs.mp4,avatar,hellomeme,428,428,15165,15164,real,,no-gesture,scripted-short
hellomeme-15173-15169-elevenlabs.mp4,avatar,hellomeme,428,428,15173,15169,real,,no-gesture,scripted-short
facefusion-14614-15163.mp4,face-swap,facefusion,241,428,14614,15163,real,inswapper_128_fp16_codeformer_512512,no-gesture,unscripted
facefusion-14628-15183.mp4,face-swap,facefusion,241,428,14628,15183,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
facefusion-14635-15161.mp4,face-swap,facefusion,241,428,14635,15161,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
diff2lip-7110-7125-real.mp4,lip-sync,diff2lip,337,337,7110,7125,real,,no-gesture,scripted-long
diff2lip-7116-7104-speechify.mp4,lip-sync,diff2lip,337,337,7116,7104,speechify,,no-gesture,scripted-short
diff2lip-7100-7106-real.mp4,lip-sync,diff2lip,337,337,7100,7106,real,,no-gesture,scripted-short
latentsync-7126-7127-real.mp4,lip-sync,latentsync,337,337,7126,7127,real,,no-gesture,unscripted
latentsync-7099-7111-speechify.mp4,lip-sync,latentsync,337,337,7099,7111,speechify,,no-gesture,scripted-short
latentsync-7124-7094-elevenlabs.mp4,lip-sync,latentsync,337,337,7124,7094,elevenlabs,,no-gesture,scripted-short
memo-7095-7102-real.mp4,avatar,memo,337,337,7095,7102,real,,no-gesture,scripted-short
memo-7094-7104-speechify.mp4,avatar,memo,337,337,7094,7104,speechify,,no-gesture,scripted-short
hellomeme-7124-7104-real.mp4,avatar,hellomeme,337,337,7124,7104,real,,no-gesture,scripted-short
hellomeme-7126-7119-playht.mp4,avatar,hellomeme,337,337,7126,7119,real,,no-gesture,unscripted
hellomeme-7102-7114-real.mp4,avatar,hellomeme,337,337,7102,7114,real,,no-gesture,scripted-short
facefusion-15188-7115.mp4,face-swap,facefusion,472,337,15188,7115,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-15215-7109.mp4,face-swap,facefusion,472,337,15215,7109,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-15199-7110.mp4,face-swap,facefusion,472,337,15199,7110,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
facefusion-15216-7119.mp4,face-swap,facefusion,472,337,15216,7119,real,simswap_256_768768,no-gesture,unscripted
diff2lip-16149-16160-speechify.mp4,lip-sync,diff2lip,232,232,16149,16160,speechify,,no-gesture,scripted-short
diff2lip-16148-16169-speechify.mp4,lip-sync,diff2lip,232,232,16148,16169,speechify,,no-gesture,unscripted
diff2lip-16162-16140-elevenlabs.mp4,lip-sync,diff2lip,232,232,16162,16140,elevenlabs,,no-gesture,scripted-short
latentsync-16167-16161-elevenlabs.mp4,lip-sync,latentsync,232,232,16167,16161,elevenlabs,,no-gesture,scripted-short
latentsync-16149-16160-real.mp4,lip-sync,latentsync,232,232,16149,16160,real,,no-gesture,scripted-short
memo-16166-16161-elevenlabs.mp4,avatar,memo,232,232,16166,16161,elevenlabs,,no-gesture,scripted-short
memo-16141-16169-real.mp4,avatar,memo,232,232,16141,16169,real,,no-gesture,unscripted
hellomeme-16141-16148-elevenlabs.mp4,avatar,hellomeme,232,232,16141,16148,real,,no-gesture,unscripted
hellomeme-16171-16144-elevenlabs.mp4,avatar,hellomeme,232,232,16171,16144,real,,no-gesture,scripted-short
facefusion-10554-16154.mp4,face-swap,facefusion,361,232,10554,16154,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-10557-16150.mp4,face-swap,facefusion,361,232,10557,16150,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-10556-16151.mp4,face-swap,facefusion,361,232,10556,16151,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
facefusion-10548-16141.mp4,face-swap,facefusion,361,232,10548,16141,real,inswapper_128_fp16_768768,no-gesture,unscripted
diff2lip-7787-7785-playht.mp4,lip-sync,diff2lip,236,236,7787,7785,playht,,no-gesture,unscripted
diff2lip-7776-7777-speechify.mp4,lip-sync,diff2lip,236,236,7776,7777,speechify,,no-gesture,scripted-short
diff2lip-7770-7763-elevenlabs.mp4,lip-sync,diff2lip,236,236,7770,7763,elevenlabs,,no-gesture,scripted-short
latentsync-7780-7777-real.mp4,lip-sync,latentsync,236,236,7780,7777,real,,no-gesture,scripted-short
latentsync-7770-7788-elevenlabs.mp4,lip-sync,latentsync,236,236,7770,7788,elevenlabs,,no-gesture,scripted-short
memo-7770-7769-real.mp4,avatar,memo,236,236,7770,7769,real,,no-gesture,scripted-short
memo-7776-7768-real.mp4,avatar,memo,236,236,7776,7768,real,,no-gesture,scripted-short
hellomeme-7759-7760-elevenlabs.mp4,avatar,hellomeme,236,236,7759,7760,real,,no-gesture,unscripted
hellomeme-7771-7766-real.mp4,avatar,hellomeme,236,236,7771,7766,real,,no-gesture,scripted-short
hellomeme-7763-7790-speechify.mp4,avatar,hellomeme,236,236,7763,7790,real,,no-gesture,scripted-short
facefusion-8674-7770.mp4,face-swap,facefusion,467,236,8674,7770,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-8675-7760.mp4,face-swap,facefusion,467,236,8675,7760,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,unscripted
facefusion-8666-7789.mp4,face-swap,facefusion,467,236,8666,7789,real,inswapper_128_fp16_768768,no-gesture,scripted-long
diff2lip-13782-13790-playht.mp4,lip-sync,diff2lip,399,399,13782,13790,playht,,no-gesture,scripted-short
diff2lip-13792-13780-playht.mp4,lip-sync,diff2lip,399,399,13792,13780,playht,,no-gesture,unscripted
diff2lip-13786-13798-elevenlabs.mp4,lip-sync,diff2lip,399,399,13786,13798,elevenlabs,,no-gesture,scripted-short
latentsync-13792-13789-real.mp4,lip-sync,latentsync,399,399,13792,13789,real,,no-gesture,unscripted
latentsync-13771-13786-real.mp4,lip-sync,latentsync,399,399,13771,13786,real,,no-gesture,scripted-short
latentsync-13766-13767-real.mp4,lip-sync,latentsync,399,399,13766,13767,real,,no-gesture,scripted-short
memo-13769-13774-speechify.mp4,avatar,memo,399,399,13769,13774,speechify,,no-gesture,scripted-short
memo-13792-13780-elevenlabs.mp4,avatar,memo,399,399,13792,13780,elevenlabs,,no-gesture,unscripted
hellomeme-13787-13768-playht.mp4,avatar,hellomeme,399,399,13787,13768,real,,no-gesture,scripted-short
hellomeme-13795-13792-real.mp4,avatar,hellomeme,399,399,13795,13792,real,,no-gesture,unscripted
hellomeme-13797-13770-playht.mp4,avatar,hellomeme,399,399,13797,13770,real,,no-gesture,scripted-short
facefusion-13725-13786.mp4,face-swap,facefusion,444,399,13725,13786,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-13727-13781.mp4,face-swap,facefusion,444,399,13727,13781,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-long
facefusion-13702-13788.mp4,face-swap,facefusion,444,399,13702,13788,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,no-speech
facefusion-13708-13767.mp4,face-swap,facefusion,444,399,13708,13767,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
diff2lip-14565-14561-playht.mp4,lip-sync,diff2lip,263,263,14565,14561,playht,,no-gesture,scripted-short
diff2lip-14555-14542-speechify.mp4,lip-sync,diff2lip,263,263,14555,14542,speechify,,no-gesture,scripted-short
diff2lip-14544-14573-speechify.mp4,lip-sync,diff2lip,263,263,14544,14573,speechify,,no-gesture,unscripted
latentsync-14551-14552-speechify.mp4,lip-sync,latentsync,263,263,14551,14552,speechify,,no-gesture,scripted-short
latentsync-14573-14543-elevenlabs.mp4,lip-sync,latentsync,263,263,14573,14543,elevenlabs,,no-gesture,unscripted
latentsync-14559-14566-real.mp4,lip-sync,latentsync,263,263,14559,14566,real,,no-gesture,scripted-long
memo-14553-14574-playht.mp4,avatar,memo,263,263,14553,14574,playht,,no-gesture,scripted-short
memo-14573-14556-speechify.mp4,avatar,memo,263,263,14573,14556,speechify,,no-gesture,unscripted
hellomeme-14569-14550-elevenlabs.mp4,avatar,hellomeme,263,263,14569,14550,real,,no-gesture,scripted-short
hellomeme-14551-14575-real.mp4,avatar,hellomeme,263,263,14551,14575,real,,no-gesture,scripted-short
hellomeme-14544-14573-real.mp4,avatar,hellomeme,263,263,14544,14573,real,,no-gesture,unscripted
facefusion-14327-14556.mp4,face-swap,facefusion,307,263,14327,14556,real,inswapper_128_fp16_codeformer_512512,no-gesture,unscripted
facefusion-14310-14575.mp4,face-swap,facefusion,307,263,14310,14575,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-14315-14555.mp4,face-swap,facefusion,307,263,14315,14555,real,inswapper_128_fp16_768768,no-gesture,scripted-short
diff2lip-12044-12042-elevenlabs.mp4,lip-sync,diff2lip,481,481,12044,12042,elevenlabs,,no-gesture,scripted-short
diff2lip-12046-12049-playht.mp4,lip-sync,diff2lip,481,481,12046,12049,playht,,no-gesture,scripted-short
diff2lip-12038-12053-playht.mp4,lip-sync,diff2lip,481,481,12038,12053,playht,,no-gesture,unscripted
latentsync-12048-12043-speechify.mp4,lip-sync,latentsync,481,481,12048,12043,speechify,,no-gesture,scripted-short
latentsync-12038-12053-speechify.mp4,lip-sync,latentsync,481,481,12038,12053,speechify,,no-gesture,unscripted
